Time	L POR X [px]	L POR Y [px]	L Diam [mm]	R POR X [px]	R POR Y [px]	R Diam [mm]
1498591455497525	414.91	679.48	3.80	573.99	904.60	3.75
1498591455500874	415.15	679.53	3.80	575.82	908.01	3.75
1498591455504231	414.90	680.49	3.81	574.79	904.55	3.75
1498591455507602	414.49	679.62	3.80	574.21	905.09	3.75
1498591455510866	410.94	681.65	3.81	573.11	904.44	3.75
1498591455514214	417.72	679.97	3.80	574.25	904.65	3.75
1498591455517566	417.16	675.95	3.80	576.58	905.11	3.74
1498591455520927	416.87	680.33	3.80	577.14	905.14	3.75
1498591455524287	414.00	679.92	3.80	576.03	901.12	3.75
1498591455527528	413.42	680.14	3.81	579.39	904.15	3.75
1498591455530894	414.51	676.94	3.80	577.42	901.60	3.75
1498591455534252	414.64	679.41	3.81	575.82	905.55	3.74
1498591455537612	410.85	678.55	3.80	575.64	903.32	3.75
1498591455540861	413.19	677.32	3.80	575.03	905.04	3.75
1498591455544220	415.61	679.77	3.81	576.24	903.69	3.75
1498591455547578	410.05	678.81	3.80	577.95	901.32	3.75
1498591455550939	408.71	679.78	3.80	578.39	902.85	3.75
1498591455554215	417.29	678.78	3.81	579.27	903.52	3.75
1498591455557546	414.10	679.44	3.80	575.72	907.20	3.75
1498591455560909	414.14	682.90	3.80	580.69	903.54	3.75
1498591455564264	416.61	678.73	3.80	579.56	906.67	3.75
1498591455567543	420.20	678.95	3.81	580.31	905.30	3.75
1498591455570873	413.17	680.32	3.80	579.80	903.81	3.75
1498591455574228	414.08	677.90	3.81	578.79	903.66	3.75
1498591455577589	414.19	680.11	3.81	574.31	907.19	3.75
1498591455580860	411.85	680.15	3.80	574.46	904.59	3.75
1498591455584223	418.27	679.17	3.81	575.15	904.69	3.74
1498591455587550	415.52	679.42	3.81	575.16	906.09	3.75
1498591455590917	412.78	682.63	3.80	576.62	903.17	3.75
1498591455594198	418.19	679.55	3.80	577.29	904.97	3.75
1498591455597536	412.45	678.84	3.80	578.13	902.78	3.75
1498591455600884	414.64	677.32	3.80	576.90	903.60	3.74
1498591455604241	416.57	680.14	3.81	575.15	905.71	3.75
1498591455607600	412.91	682.34	3.80	576.97	904.19	3.75
1498591455610857	416.92	676.55	3.80	577.69	906.18	3.75
1498591455614207	414.77	681.67	3.80	574.94	902.57	3.75
1498591455617567	414.72	681.01	3.80	576.72	905.36	3.75
1498591455620928	416.62	679.26	3.80	577.22	907.99	3.75
1498591455624202	412.77	680.02	3.81	575.70	906.04	3.75
1498591455627534	416.57	682.95	3.81	573.23	904.00	3.75
1498591455630893	418.06	677.12	3.80	577.53	904.85	3.74
1498591455634254	412.40	676.96	3.80	573.27	906.17	3.75
1498591455637523	415.89	679.02	3.81	575.05	903.47	3.74
1498591455640851	413.79	679.80	3.81	575.75	904.85	3.75
1498591455644219	419.29	680.46	3.80	571.62	905.20	3.75
1498591455647579	420.89	678.69	3.81	573.72	904.14	3.75
1498591455650862	410.94	678.54	3.81	574.39	905.90	3.75
1498591455654193	412.62	678.30	3.81	574.73	904.72	3.75
1498591455657545	414.65	678.46	3.81	574.67	901.87	3.75
1498591455660902	419.60	678.97	3.81	574.66	903.12	3.75
1498591455664266	414.36	678.17	3.80	574.04	905.89	3.74
1498591455667541	415.03	679.48	3.81	575.98	905.24	3.74
1498591455670871	418.88	676.17	3.81	575.48	906.09	3.75
1498591455674229	415.71	679.44	3.81	579.55	904.81	3.74
1498591455677586	416.70	680.36	3.80	573.51	903.39	3.75
1498591455680838	418.81	679.60	3.81	574.10	905.11	3.74
1498591455684196	415.78	678.99	3.80	576.55	903.39	3.75
1498591455687557	415.42	678.64	3.81	576.63	909.90	3.75
1498591455690916	413.71	676.80	3.80	575.08	904.70	3.75
1498591455694181	415.14	679.90	3.80	576.32	907.22	3.75
1498591455697522	415.07	676.81	3.81	571.73	907.40	3.75
1498591455700885	415.86	678.76	3.80	574.25	904.41	3.75
1498591455704235	419.45	679.21	3.80	574.65	905.54	3.75
1498591455707506	415.15	678.50	3.81	574.09	901.83	3.75
1498591455710845	416.08	676.95	3.80	574.74	900.47	3.75
1498591455714209	415.19	679.53	3.81	574.41	904.26	3.75
1498591455717570	414.08	677.09	3.80	575.26	904.40	3.75
1498591455720859	416.01	683.27	3.80	574.54	904.32	3.75
1498591455724192	412.30	680.77	3.81	571.39	899.29	3.75
1498591455727528	412.77	682.07	3.81	575.62	903.77	3.75
1498591455730894	414.03	679.55	3.80	576.40	901.73	3.75
1498591455734255	412.37	678.47	3.80	573.89	901.72	3.75
1498591455737515	420.85	680.92	3.81	574.29	903.80	3.74
1498591455740859	412.18	682.24	3.80	575.14	904.14	3.75
1498591455744220	417.74	679.18	3.81	576.30	906.03	3.75
1498591455747584	412.98	679.69	3.80	576.77	904.13	3.75
1498591455750856	414.01	680.31	3.81	573.52	902.60	3.75
1498591455754181	416.63	680.22	3.80	575.33	906.79	3.75
1498591455757546	410.24	679.31	3.80	575.51	905.74	3.75
1498591455760902	413.93	675.75	3.80	575.19	905.73	3.75
1498591455764152	417.68	677.92	3.80	577.42	907.03	3.75
1498591455767513	416.10	679.01	3.81	576.81	906.53	3.74
1498591455770872	415.64	682.64	3.81	575.52	909.23	3.75
1498591455774232	414.86	676.65	3.81	574.90	903.78	3.75
1498591455777591	416.24	680.59	3.81	573.85	904.19	3.75
1498591455780827	413.56	679.01	3.80	577.73	903.98	3.75
1498591455784199	415.63	680.13	3.81	574.02	906.93	3.75
1498591455787558	408.07	681.16	3.80	573.56	903.77	3.75
1498591455790846	411.46	681.85	3.80	574.13	907.21	3.75
1498591455794185	414.28	679.71	3.81	573.69	900.38	3.75
1498591455797523	418.28	680.75	3.80	575.56	905.36	3.75
1498591455800885	418.62	676.74	3.81	577.92	904.62	3.75
1498591455804242	413.15	676.63	3.80	575.15	903.23	3.75
1498591455807486	412.75	683.83	3.80	579.43	903.31	3.75
1498591455810850	418.70	680.98	3.80	574.38	904.08	3.75
1498591455814209	416.83	678.34	3.80	574.89	901.07	3.75
1498591455817570	412.50	678.28	3.80	575.84	904.85	3.75
1498591455820851	415.08	684.55	3.80	575.43	902.12	3.75
1498591455824168	418.07	678.55	3.81	574.02	903.94	3.75
1498591455827534	418.63	679.33	3.81	575.89	905.74	3.75
1498591455830893	414.91	680.99	3.81	575.04	905.00	3.74
1498591455834147	415.53	680.05	3.80	575.40	900.81	3.75
1498591455837497	407.27	679.44	3.80	574.93	902.11	3.75
1498591455840859	415.56	679.63	3.81	575.55	900.33	3.75
1498591455844220	418.57	682.12	3.81	573.63	899.56	3.75
1498591455847580	415.90	677.13	3.80	572.46	904.76	3.75
1498591455850847	413.26	680.96	3.80	576.49	902.85	3.75
1498591455854189	418.67	676.18	3.80	575.66	900.92	3.75
1498591455857550	418.79	679.25	3.81	574.92	911.34	3.75
1498591455860905	414.03	678.06	3.81	574.68	903.34	3.75
1498591455864166	416.58	678.10	3.80	575.25	903.66	3.75
1498591455867513	415.19	679.13	3.81	575.06	903.23	3.74
1498591455870870	417.86	680.10	3.81	576.17	903.92	3.74
1498591455874232	412.15	683.91	3.81	573.64	903.64	3.76
1498591455877497	415.45	681.37	3.81	576.60	901.06	3.75
1498591455880840	417.58	681.90	3.81	572.75	902.47	3.75
1498591455884199	417.52	680.08	3.80	574.08	901.84	3.75
1498591455887560	420.97	681.67	3.81	575.00	903.09	3.75
1498591455890832	415.99	678.11	3.80	575.10	908.27	3.75
1498591455894151	415.55	678.45	3.80	574.39	898.65	3.75
1498591455897522	412.57	678.03	3.80	574.06	904.95	3.75
1498591455900885	418.42	682.25	3.81	574.91	905.15	3.75
1498591455904136	418.26	681.76	3.81	573.34	903.12	3.75
1498591455907500	409.03	681.27	3.80	573.99	904.42	3.75
1498591455910850	414.35	678.61	3.80	575.05	902.70	3.75
1498591455914209	418.94	678.85	3.81	575.14	905.75	3.75
1498591455917557	414.90	679.28	3.80	573.57	904.10	3.75
1498591455920804	418.56	680.35	3.81	577.25	900.25	3.75
1498591455924179	410.88	681.48	3.80	574.72	904.17	3.74
1498591455927534	415.35	682.61	3.80	574.20	903.34	3.74
1498591455930893	418.43	679.77	3.81	574.97	901.28	3.75
1498591455934155	412.23	681.19	3.80	576.20	900.83	3.75
1498591455937502	413.79	679.24	3.80	575.06	904.89	3.75
1498591455940862	413.48	679.54	3.81	574.48	906.58	3.75
1498591455944219	420.40	678.69	3.80	573.57	903.82	3.74
1498591455947488	412.82	678.54	3.80	573.31	903.16	3.75
1498591455950816	411.20	679.00	3.80	575.79	903.33	3.75
1498591455954187	413.83	680.13	3.81	577.50	907.51	3.76
1498591455957548	414.95	679.82	3.80	575.16	906.05	3.76
1498591455960824	411.81	678.07	3.80	574.53	906.41	3.74
1498591455964184	414.70	679.59	3.80	576.33	906.53	3.74
1498591455967513	411.75	680.61	3.81	578.36	905.30	3.75
1498591455970872	416.33	679.62	3.81	581.33	905.28	3.75
1498591455974154	411.49	681.09	3.80	575.08	904.09	3.75
1498591455977503	418.10	679.36	3.81	575.76	903.26	3.75
1498591455980841	415.54	678.55	3.81	577.54	904.82	3.75
1498591455984197	422.44	680.18	3.80	577.68	905.68	3.74
1498591455987558	417.42	680.02	3.81	574.23	902.83	3.75
1498591455990819	415.68	679.97	3.80	580.52	904.52	3.75
1498591455994166	421.49	679.44	3.81	574.59	906.79	3.75
1498591455997522	413.93	679.85	3.81	574.35	903.91	3.75
1498591456000884	411.53	680.08	3.80	575.28	904.20	3.74
1498591456004160	418.89	680.84	3.81	576.47	903.59	3.75
1498591456007497	415.60	675.93	3.80	575.30	905.69	3.75
1498591456010848	415.23	679.29	3.81	576.90	905.78	3.74
1498591456014209	412.25	677.66	3.80	575.50	905.07	3.75
1498591456017469	418.19	677.97	3.80	576.98	902.19	3.75
1498591456020817	419.44	679.24	3.81	576.32	905.30	3.75
1498591456024179	418.37	676.86	3.81	575.72	904.06	3.75
1498591456027537	412.18	679.29	3.80	575.11	905.16	3.75
1498591456030828	414.23	681.77	3.81	575.43	904.63	3.75
1498591456034172	418.34	679.05	3.81	574.72	902.40	3.75
1498591456037507	417.02	681.99	3.80	576.23	904.47	3.74
1498591456040859	420.55	678.09	3.81	575.28	902.93	3.75
1498591456044124	417.62	676.58	3.80	574.85	907.80	3.75
1498591456047484	415.48	678.54	3.80	573.41	903.74	3.74
1498591456050827	419.39	678.52	3.81	572.13	904.97	3.75
1498591456054184	411.75	678.17	3.81	572.84	905.23	3.74
1498591456057547	411.62	681.52	3.80	574.69	905.09	3.74
1498591456060802	418.56	677.71	3.81	574.86	904.56	3.74
1498591456064158	417.56	681.23	3.80	575.51	903.52	3.74
1498591456067512	417.85	683.64	3.81	574.64	900.65	3.75
1498591456070874	413.00	679.99	3.80	575.79	901.15	3.75
1498591456074118	413.30	679.17	3.80	573.36	900.84	3.75
1498591456077485	417.19	677.76	3.80	573.71	905.39	3.74
1498591456080841	419.85	679.23	3.81	576.49	904.09	3.74
1498591456084210	421.67	681.58	3.81	572.71	906.74	3.75
1498591456087486	413.82	679.55	3.81	572.34	906.59	3.74
1498591456090799	418.68	679.26	3.81	575.07	904.58	3.75
1498591456094163	416.31	678.67	3.81	573.58	902.14	3.75
1498591456097523	422.22	678.22	3.80	576.22	904.72	3.75
1498591456100800	414.76	680.65	3.80	575.00	899.10	3.75
1498591456104134	421.33	680.21	3.81	572.21	907.34	3.75
1498591456107493	413.16	679.66	3.81	576.74	903.22	3.75
1498591456110851	417.23	679.04	3.81	575.45	902.95	3.74
1498591456114138	416.67	676.48	3.80	573.03	905.47	3.74
1498591456117481	418.88	679.02	3.81	576.68	905.96	3.75
1498591456120818	413.78	679.53	3.80	573.56	906.86	3.74
1498591456124177	417.74	679.80	3.80	578.16	903.61	3.75
1498591456127536	420.14	676.08	3.80	575.50	904.06	3.75
1498591456130807	412.41	680.45	3.81	574.10	903.50	3.74
1498591456134138	417.74	678.12	3.81	576.49	902.74	3.75
1498591456137501	417.24	683.21	3.81	576.92	902.92	3.75
1498591456140866	413.77	678.93	3.81	577.08	906.10	3.75
1498591456144148	416.70	680.35	3.81	576.54	905.53	3.75
1498591456147465	418.31	678.86	3.81	575.19	903.87	3.75
1498591456150828	414.34	679.85	3.81	576.19	905.29	3.75
1498591456154189	414.70	677.99	3.80	575.98	903.76	3.74
1498591456157546	416.58	678.56	3.81	574.05	904.03	3.75
1498591456160807	418.42	679.35	3.81	575.89	906.23	3.75
1498591456164155	415.14	678.10	3.80	578.19	906.28	3.74
1498591456167513	418.89	677.66	3.81	575.76	902.73	3.75
1498591456170870	411.37	680.52	3.80	575.98	903.84	3.74
1498591456174137	416.30	681.48	3.81	575.23	903.43	3.75
1498591456177477	412.27	680.05	3.80	572.15	903.89	3.75
1498591456180836	422.87	680.48	3.81	578.06	905.18	3.75
1498591456184197	417.54	678.66	3.81	581.98	904.02	3.75
1498591456187470	413.19	681.68	3.81	575.62	905.09	3.75
1498591456190808	420.86	681.71	3.81	573.98	905.09	3.75
1498591456194157	418.03	681.63	3.81	574.26	906.69	3.75
1498591456197523	422.34	678.41	3.81	576.01	909.36	3.75
1498591456200776	414.34	680.62	3.80	577.00	904.89	3.75
1498591456204122	417.48	677.13	3.81	577.54	904.13	3.75
1498591456207492	422.06	680.07	3.81	574.59	907.12	3.75
1498591456210852	418.00	680.79	3.80	575.02	903.66	3.74
1498591456214132	417.71	679.81	3.81	577.66	905.18	3.75
1498591456217466	416.17	678.38	3.80	574.76	905.89	3.75
1498591456220816	409.63	680.07	3.80	574.13	904.33	3.75
1498591456224171	416.60	678.85	3.81	573.41	903.52	3.74
1498591456227538	414.88	681.69	3.80	576.71	904.23	3.75
1498591456230796	417.57	676.71	3.81	576.81	906.56	3.75
1498591456234144	411.31	681.57	3.80	573.90	904.66	3.75
1498591456237501	414.95	679.75	3.80	576.28	905.32	3.75
1498591456240866	410.14	685.61	3.80	576.54	905.61	3.75
1498591456244133	415.50	676.43	3.81	576.63	902.37	3.75
1498591456247469	416.87	677.74	3.81	580.00	904.54	3.75
1498591456250826	417.26	678.26	3.80	578.54	906.96	3.76
1498591456254182	414.33	680.00	3.80	580.05	907.20	3.75
1498591456257444	415.76	679.75	3.81	577.62	904.82	3.75
1498591456260796	419.52	678.86	3.81	579.67	904.95	3.75
1498591456264155	418.53	676.09	3.80	578.66	905.67	3.75
1498591456267512	418.71	681.39	3.81	577.09	905.12	3.75
1498591456270803	418.11	679.04	3.81	577.70	904.16	3.75
1498591456274117	419.00	676.08	3.81	577.67	902.95	3.75
1498591456277477	418.33	679.48	3.81	580.02	907.20	3.76
1498591456280842	414.20	677.72	3.80	579.04	905.68	3.75
1498591456284119	415.12	681.60	3.80	579.66	905.57	3.75
1498591456287465	416.68	677.24	3.80	577.27	903.09	3.76
1498591456290803	413.87	679.06	3.80	578.73	909.22	3.76
1498591456294162	414.18	683.32	3.80	576.07	909.50	3.76
1498591456297523	413.82	678.65	3.80	578.04	900.10	3.75
1498591456300785	417.35	677.17	3.80	577.19	907.03	3.76
1498591456304131	414.14	680.41	3.80	578.78	907.68	3.76
1498591456307492	415.61	677.11	3.80	579.59	911.09	3.76
1498591456310850	421.83	678.87	3.81	578.63	906.21	3.75
1498591456314124	413.66	681.50	3.81	578.96	906.95	3.75
1498591456317457	421.71	675.71	3.81	577.96	908.03	3.75
1498591456320815	416.81	677.68	3.81	576.59	910.89	3.75
1498591456324176	414.89	678.55	3.81	577.36	906.36	3.75
1498591456327434	418.76	681.28	3.81	576.96	901.42	3.75
1498591456330770	413.44	679.40	3.80	576.79	903.16	3.75
1498591456334128	419.96	682.31	3.81	579.02	904.56	3.75
1498591456337492	419.52	678.93	3.81	576.91	906.05	3.75
1498591456340779	414.75	681.48	3.81	577.80	905.43	3.75
1498591456344111	415.87	682.36	3.80	575.79	899.85	3.75
1498591456347455	414.68	677.65	3.80	573.20	903.29	3.74
1498591456350816	416.01	680.94	3.80	575.79	899.25	3.75
1498591456354114	413.96	678.49	3.80	574.69	901.23	3.74
1498591456357462	416.87	676.86	3.80	573.64	901.69	3.75
1498591456360808	417.55	680.42	3.81	573.48	902.25	3.75
1498591456364160	414.51	676.89	3.81	576.33	902.72	3.75
1498591456367515	419.73	677.22	3.81	578.28	906.60	3.75
1498591456370765	416.20	680.28	3.81	577.34	903.62	3.75
1498591456374120	417.97	681.41	3.80	574.02	905.33	3.75
1498591456377478	418.08	678.15	3.81	577.75	901.36	3.75
1498591456380840	419.91	676.86	3.81	572.52	902.85	3.75
1498591456384095	417.37	679.74	3.81	575.28	902.67	3.74
1498591456387442	417.14	676.36	3.81	574.58	906.09	3.75
1498591456390804	412.86	678.13	3.81	574.10	905.96	3.75
1498591456394167	418.86	679.18	3.81	575.51	904.66	3.75
1498591456397438	418.38	676.91	3.81	573.63	906.39	3.75
1498591456400768	421.34	679.86	3.81	573.96	901.31	3.75
1498591456404134	418.33	680.14	3.81	576.92	904.88	3.74
1498591456407495	419.69	677.61	3.81	577.03	903.01	3.75
1498591456410768	416.77	679.98	3.81	575.54	905.60	3.75
1498591456414108	419.87	680.57	3.81	576.07	906.11	3.75
1498591456417456	418.34	681.01	3.81	575.54	903.76	3.75
1498591456420817	417.00	675.86	3.81	574.64	904.96	3.74
1498591456424112	419.90	678.23	3.81	577.36	907.83	3.74
1498591456427458	416.85	678.85	3.81	573.61	902.55	3.75
1498591456430771	418.59	680.43	3.81	576.67	906.11	3.75
1498591456434148	415.51	678.90	3.80	576.63	903.11	3.75
1498591456437491	418.83	676.65	3.80	575.15	904.10	3.75
1498591456440750	421.10	680.47	3.81	574.03	901.37	3.75
1498591456444111	418.45	676.22	3.81	576.11	905.00	3.75
1498591456447472	418.85	676.95	3.81	573.67	904.61	3.74
1498591456450830	419.91	679.74	3.81	573.85	900.81	3.75
1498591456454082	417.74	678.27	3.81	574.69	900.94	3.74
1498591456457443	419.73	679.46	3.81	574.62	901.76	3.75
1498591456460794	418.03	677.59	3.81	572.17	904.33	3.75
1498591456464155	418.22	676.96	3.81	571.80	907.77	3.75
1498591456467426	415.92	682.19	3.80	574.79	897.73	3.74
1498591456470763	415.02	677.09	3.81	573.55	904.05	3.75
1498591456474120	415.74	675.74	3.81	578.21	900.76	3.75
1498591456477480	415.63	677.05	3.80	573.42	903.10	3.74
1498591456480840	414.18	676.80	3.80	577.67	904.19	3.75
1498591456484090	418.22	681.40	3.80	576.59	903.51	3.75
1498591456487450	414.85	679.16	3.81	575.56	904.42	3.75
1498591456490806	416.76	678.50	3.81	576.13	904.96	3.74
1498591456494079	417.76	679.02	3.80	576.35	904.27	3.75
1498591456497428	417.61	676.09	3.81	576.84	905.09	3.75
1498591456500781	414.42	675.95	3.80	574.77	902.45	3.75
1498591456504133	413.75	678.35	3.81	574.48	905.92	3.75
1498591456507495	415.36	678.67	3.81	572.69	906.10	3.75
1498591456510766	417.34	678.13	3.81	574.80	904.95	3.75
1498591456514100	417.04	678.84	3.80	574.66	903.50	3.74
1498591456517459	417.62	679.48	3.80	574.13	903.74	3.75
1498591456520819	412.76	681.29	3.81	574.66	904.17	3.75
1498591456524099	416.33	676.91	3.81	574.30	906.58	3.75
1498591456527438	416.68	675.43	3.81	575.20	905.30	3.74
1498591456530772	415.08	677.71	3.80	574.33	903.59	3.75
1498591456534143	414.83	674.50	3.81	572.04	904.02	3.75
1498591456537401	419.94	677.89	3.81	573.71	904.15	3.75
1498591456540763	417.06	678.14	3.81	574.68	901.78	3.74
1498591456544110	412.53	679.12	3.81	576.33	904.72	3.75
1498591456547474	419.79	678.99	3.81	573.37	905.60	3.75
1498591456550830	416.30	678.32	3.81	575.47	904.77	3.74
1498591456554095	416.14	679.97	3.82	574.87	905.39	3.75
1498591456557439	417.51	679.85	3.82	576.81	905.47	3.74
1498591456560794	420.07	677.55	3.82	576.06	905.87	3.75
1498591456564158	411.92	680.16	3.81	577.13	904.95	3.75
1498591456567428	411.85	679.23	3.81	576.93	905.95	3.75
1498591456570763	419.15	678.17	3.80	575.85	904.14	3.75
1498591456574120	417.00	680.53	3.81	574.39	904.18	3.75
1498591456577481	416.98	677.65	3.81	575.41	903.38	3.75
1498591456580757	415.13	681.20	3.80	574.43	903.33	3.75
1498591456584088	412.17	677.89	3.81	573.55	903.97	3.75
1498591456587449	417.14	678.65	3.80	578.95	905.57	3.75
1498591456590808	418.11	677.76	3.81	574.19	901.33	3.75
1498591456594088	421.57	678.32	3.81	578.31	904.89	3.74
1498591456597424	418.79	678.07	3.81	577.00	902.90	3.74
1498591456600770	419.93	678.93	3.81	577.29	904.38	3.75
1498591456604133	417.51	679.09	3.80	575.15	904.82	3.74
1498591456607405	414.81	677.96	3.81	575.18	905.18	3.75
1498591456610729	417.86	678.70	3.80	576.97	904.08	3.75
1498591456614102	416.51	679.93	3.81	577.15	905.62	3.75
1498591456617461	417.94	678.31	3.81	577.22	905.70	3.75
1498591456620811	414.71	676.14	3.81	575.44	904.84	3.75
1498591456624070	417.79	676.11	3.80	574.69	904.73	3.75
1498591456627425	417.98	678.88	3.81	575.88	906.07	3.75
1498591456630786	414.10	678.02	3.80	577.13	903.21	3.75
1498591456634145	414.16	675.98	3.80	574.30	904.99	3.75
1498591456637425	415.58	676.35	3.80	575.16	908.91	3.75
1498591456640752	416.14	681.42	3.80	578.21	904.07	3.75
1498591456644112	417.31	675.71	3.80	575.18	906.37	3.75
1498591456647473	413.65	676.62	3.80	574.81	904.72	3.75
1498591456650735	419.54	679.46	3.81	575.30	906.86	3.75
1498591456654073	415.21	680.31	3.80	576.14	905.44	3.75
1498591456657438	417.97	677.63	3.81	575.65	904.95	3.75
1498591456660796	410.18	678.74	3.81	575.61	905.04	3.75
1498591456664060	416.41	681.55	3.80	572.97	904.07	3.75
1498591456667421	413.60	680.22	3.80	572.46	902.36	3.75
1498591456670764	411.42	677.60	3.79	575.50	901.87	3.75
1498591456674124	418.67	677.60	3.80	570.77	905.47	3.75
1498591456677377	414.53	679.56	3.80	573.20	901.64	3.75
1498591456680757	408.93	682.10	3.80	571.22	903.89	3.75
1498591456684088	416.74	677.60	3.81	578.37	900.69	3.75
1498591456687449	416.84	677.74	3.81	574.78	906.68	3.75
1498591456690809	412.30	681.43	3.80	573.28	901.43	3.75
1498591456694085	416.77	678.76	3.81	571.49	904.27	3.75
1498591456697412	415.46	679.35	3.80	574.79	901.95	3.75
1498591456700777	417.63	677.94	3.81	573.35	903.26	3.74
1498591456704133	413.79	678.87	3.81	573.51	902.00	3.75
1498591456707411	414.96	679.44	3.80	573.82	903.56	3.75
1498591456710739	415.51	679.78	3.81	575.11	906.61	3.75
1498591456714102	416.57	682.34	3.80	576.75	902.82	3.75
1498591456717462	419.44	680.62	3.80	577.43	903.43	3.75
1498591456720733	414.38	676.47	3.81	575.90	904.22	3.75
1498591456724065	416.05	678.21	3.81	579.28	903.90	3.75
1498591456727427	419.93	682.55	3.82	578.52	909.41	3.75
